"","year","state_code","population","age_0_to_4","age_05_to_09","age_10_to_19","age_20_to_24","age_25_to_29","age_30_to_34","age_35_to_39","age_40_to_44","age_45_to_49","age_50_to_54","age_55_to_59","age_60_to_64","age_65_to_69","age_70_to_74","age_75_to_79","age_80_to_84","age_85_plus","female","male","married","widowed","divorced","separated","never_married_or_under_15_years_old","u_s_citizen_by_naturalization","not_a_citizen_of_the_u_s","entered_us_before_2000","entered_us_in_2000_or_later","speaks_english_less_than_very_well","less_than_high_school","high_school_graduate_ged_or_alternative_credential","some_college_associate_degree","bachelors_degree_or_higher","males_in_civilian_labor_force","females_in_civilian_labor_force","unemployed_males","unemployed_females","private_wage_and_salary_workers","government_workers","self_employed_not_incorporated","self_employed_incorporated","accommodation_and_food_services_and_arts_entertainment_and_recreation","construction","education","finance_insurance_and_real_estate","health_care_social_assistance","information","manufacturing","other_services","professional_scientific_management_and_administrative_services","public_administration","retail","transportation_warehousing_utilities_natural_resources","wholesale_trade","other","management_professional","services","sales_and_office","construction_and_extracion","maintenance_and_repair","production_transportation_and_material_moving","educational_instruction_and_library_occupations","arts_design_entertainment_sports_and_media_occupations","healthcare_practitioner_and_technical_occupations","other_2","individuals_below_poverty","individuals_above_poverty","not_determined","median_personal_earnings","median_personal_earnings_excl_0_and_neg","u_s_citizen_by_0turalization","high_school_graduate_ged_or_alter0tive_credential","fi0nce_insurance_and_real_estate","professio0l_scientific_ma0gement_and_administrative_services","transportation_warehousing_utilities_0tural_resources","ma0gement_professio0l","mainte0nce_and_repair","educatio0l_instruction_and_library_occupations","median_perso0l_earnings","median_perso0l_earnings_excl_0_and_neg","occupied_housing_units","total_number_of_family_households","family_households_in_poverty","family_households_not_in_poverty","owner_occupied_units","renter_occupied_units","under_20_percent_of_hh_income","x20_to_25_percent_of_hh_income","x25_to_30_percent_of_hh_income","x30_to_35_percent_of_hh_income","x35_percent_of_hh_income","under_15_percent_of_hh_income","x15_to_20_percent_of_hh_income","x20_to_25_percent_of_hh_income_2","x25_to_30_percent_of_hh_income_2","x30_to_35_percent_of_hh_income_2","x35_percent","crowded_units","median_household_income","x85_plus","poulation"
"48",2006,5,139,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,139,0,0,0,0,0,139,0,139,0,0,0,0,0,139,0,0,0,139,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,139,0,50000,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139
"49",2006,6,31903,0,314,1904,1788,2986,4400,5797,4171,3361,2926,1442,665,901,524,312,177,235,18696,13207,19855,619,3081,365,7983,13158,18745,21438,10465,11349,1525,5890,6884,13598,10072,10502,329,141,18757,1999,4228,892,3804,724,1914,2677,2121,993,2059,2657,4035,384,1853,2458,420,0,12391,5287,5510,466,148,3812,1748,1907,441,193,3443,28460,0,20000,27100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31903
"50",2006,8,1250,0,56,93,0,412,0,0,0,384,105,106,94,0,0,0,0,0,721,529,1007,0,0,94,149,564,686,470,780,391,0,168,214,719,436,557,0,0,890,211,0,0,244,0,218,104,0,0,280,168,0,87,0,0,0,0,533,244,87,0,0,168,218,0,0,0,93,1157,0,18000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1250
"51",2006,9,18264,69,262,1302,3039,3965,1726,2379,2161,1357,762,407,738,0,0,0,97,0,8080,10184,10432,409,745,104,6574,3561,14703,11599,6665,11239,1941,7099,2101,2451,8859,4454,70,48,11591,831,2455,443,2752,4855,288,461,1047,159,335,2213,2060,119,951,0,80,48,3888,6229,1858,4198,178,1139,344,204,178,48,935,17244,85,20000,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18264
"52",2006,10,612,0,0,0,0,0,327,0,0,141,144,0,0,0,0,0,0,0,392,220,248,0,0,141,223,144,468,533,79,220,0,0,392,220,220,392,0,0,612,0,0,0,0,150,0,248,0,0,0,0,144,0,0,70,0,0,248,0,214,150,0,0,0,0,0,0,0,612,0,44000,44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,612
"53",2006,11,460,0,0,0,102,138,68,89,0,63,0,0,0,0,0,0,0,0,222,238,206,0,63,0,191,70,390,152,308,70,0,70,0,288,170,152,0,0,63,191,136,0,68,0,0,0,0,0,0,0,233,89,0,0,0,0,329,0,63,0,0,0,0,68,0,0,0,358,102,20000,26700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460
"54",2006,12,66657,83,1997,5159,8121,8469,5544,8904,6875,7845,5746,3297,2095,986,1123,292,0,121,34266,32391,34851,601,7580,2198,21427,17304,49353,35952,30705,34863,5261,15693,12615,17728,25079,21695,928,1434,36547,2408,7243,6341,4168,10669,2884,5454,2293,1378,2480,6124,6183,442,5769,2325,2916,295,19568,12380,14750,9138,1725,4334,1642,1866,959,295,7354,58510,793,16000,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66657
"55",2006,13,14295,68,964,2063,1888,1206,2870,1939,1869,900,467,0,0,0,0,0,61,0,6598,7697,6924,442,970,176,5783,1435,12860,5739,8556,7274,189,4124,1421,3578,6410,3741,136,110,8409,751,1463,0,1059,3286,498,446,469,89,633,839,1670,441,552,355,286,0,4355,4014,1136,3029,82,762,628,105,83,0,2310,11947,38,15000,21400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14295
"56",2006,15,488,0,0,0,0,0,210,22,185,71,0,0,0,0,0,0,0,0,278,210,354,0,0,0,134,183,305,278,210,98,0,98,22,368,112,256,0,0,417,0,71,0,112,0,22,0,185,0,0,0,169,0,0,0,0,0,0,112,0,0,0,0,22,169,185,0,185,303,0,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488
"57",2006,16,161,0,0,0,0,0,91,0,0,0,70,0,0,0,0,0,0,0,161,0,161,0,0,0,0,0,161,70,91,0,0,0,0,161,0,70,0,0,0,70,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,70,0,0,0,0,161,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161
"58",2006,17,5079,0,83,657,483,347,502,651,717,517,251,84,168,452,106,0,0,61,2785,2294,2270,126,440,0,2243,1588,3491,3188,1891,1222,273,223,801,2559,1576,1556,198,0,2814,354,271,134,604,263,552,223,487,0,200,84,318,0,314,244,284,118,2074,778,664,263,0,224,552,235,171,118,839,3956,284,18100,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5079
"59",2006,18,1499,0,79,79,0,85,92,262,463,154,0,76,0,0,97,0,112,0,658,841,1005,209,0,106,179,263,1236,1256,243,181,85,21,684,551,683,196,0,0,858,106,0,92,69,0,106,0,0,0,683,0,92,0,85,21,0,0,1041,69,170,0,0,21,106,92,0,0,79,1420,0,40000,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1499
"60",2006,19,1872,0,124,39,353,117,922,0,207,110,0,0,0,0,0,0,0,0,1099,773,613,0,0,743,516,124,1748,580,1292,1626,0,0,743,613,649,834,379,0,1530,179,0,0,117,0,270,116,0,717,0,0,379,0,110,0,0,0,163,717,605,0,0,0,270,117,0,0,756,1116,0,2400,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1872
"61",2006,20,585,0,0,104,27,163,63,0,0,0,228,0,0,0,0,0,0,0,454,131,454,0,0,0,131,167,418,63,522,190,0,0,163,291,27,163,0,0,226,103,0,0,0,0,103,63,0,0,0,0,0,0,163,0,0,0,319,0,239,0,0,0,27,0,0,0,0,558,27,0,4100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,585
"62",2006,21,385,0,0,0,121,0,77,107,80,0,0,0,0,0,0,0,0,0,308,77,157,0,0,0,228,201,184,308,77,0,0,80,0,184,77,187,0,0,264,0,121,0,121,0,0,0,0,80,77,0,107,0,0,0,0,0,184,121,80,0,0,0,0,0,0,0,0,264,121,22000,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385
"63",2006,22,506,0,0,0,0,0,0,0,0,155,0,16,0,0,0,0,335,0,155,351,506,0,0,0,0,351,155,506,0,490,93,0,335,78,16,93,0,0,78,0,93,0,0,16,0,0,0,0,0,93,0,0,62,0,0,0,397,93,0,16,0,0,0,0,0,0,62,444,0,16550,16550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506
"64",2006,23,242,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,242,242,0,0,0,0,0,242,242,0,0,0,242,0,0,242,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,242,0,35000,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242
"65",2006,24,7135,69,774,927,401,529,305,336,1786,943,129,445,0,358,0,49,84,0,4750,2385,3499,0,758,0,2878,1507,5628,3845,3290,3952,1691,866,898,1509,1558,2581,84,0,2979,799,971,95,212,795,272,343,427,224,0,1485,457,334,192,0,103,0,3162,1873,589,720,0,0,381,326,84,0,1376,5759,0,15600,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7135
"66",2006,25,75809,109,1516,7538,10207,14480,10361,10358,7833,6575,3391,1810,519,200,821,0,0,91,33639,42170,38377,642,5069,1209,30512,10665,65144,30317,45492,52820,11347,27965,9689,7438,36684,23790,1376,1066,55416,1138,7013,1544,16977,13949,1330,2751,2508,389,4858,7802,7873,322,4776,1722,76,0,15329,27410,9058,12810,1116,8342,491,868,170,215,6845,68569,395,19000,20800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75809
"67",2006,26,2845,0,85,467,160,906,104,279,184,125,313,128,0,0,94,0,0,0,1932,913,1759,94,181,0,811,528,2317,1017,1828,615,111,257,516,1249,732,1227,235,192,1847,0,64,0,0,0,0,0,255,0,487,312,391,0,305,0,161,235,1236,440,426,0,0,416,0,0,92,235,476,2038,331,7300,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2845
"68",2006,27,1400,0,0,299,0,242,99,125,0,0,212,178,0,168,0,77,0,0,1034,366,995,0,0,0,405,479,921,468,932,581,124,143,124,710,366,667,0,0,1132,0,238,0,77,70,426,99,135,0,106,0,391,0,66,0,0,0,96,265,417,70,0,0,427,125,0,0,242,889,269,8000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400
"69",2006,28,17,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,0,17,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,17,0,0,0,0,0,0,0,0,17,0,620,620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
"70",2006,29,657,0,0,439,0,0,0,218,0,0,0,0,0,0,0,0,0,0,251,406,129,0,0,0,528,106,551,439,218,129,0,129,0,89,181,251,92,122,303,0,129,0,92,0,0,0,0,0,0,89,129,0,122,0,0,0,225,221,122,0,0,0,0,89,0,0,0,657,0,2700,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,657
"71",2006,30,248,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,248,248,0,0,0,0,248,0,248,0,0,0,0,248,0,248,0,0,0,248,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,248,0,75000,75000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248
"72",2006,31,647,0,0,440,0,0,0,0,0,106,101,0,0,0,0,0,0,0,212,435,207,0,0,0,440,609,38,609,38,207,0,0,0,207,101,174,0,0,275,0,0,0,174,0,0,0,0,0,101,0,0,0,0,0,0,0,372,174,0,0,0,101,0,0,0,0,38,609,0,6600,7700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647
"73",2006,32,887,0,0,74,120,70,0,58,59,58,111,129,0,0,208,0,0,0,420,467,437,60,126,70,194,639,248,697,190,46,0,268,358,67,387,255,0,0,512,127,62,0,128,125,127,0,59,0,0,0,58,0,74,62,68,0,314,179,202,125,0,0,67,0,0,0,59,828,0,27000,27000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,887
"74",2006,33,2180,0,79,23,200,186,165,392,356,360,0,0,59,360,0,0,0,0,595,1585,1264,0,205,0,711,182,1998,648,1532,1812,0,680,419,779,1553,525,0,0,2019,59,0,0,743,0,59,0,0,0,360,0,323,0,593,0,0,0,102,1066,652,0,0,360,0,0,0,0,0,2180,0,18000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2180
"75",2006,34,38685,0,752,2501,4797,5341,4918,5374,6091,4244,2094,1034,608,757,116,0,58,0,18414,20271,21285,689,1285,916,14510,7749,30936,19517,19168,23422,10000,9735,6498,4402,16868,12771,1058,1068,25272,1173,4202,1823,2712,9826,852,1074,1744,784,1883,5480,3769,718,2050,1361,397,292,8899,10487,4637,8861,1056,2716,575,306,856,292,4449,34236,0,18200,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38685
"76",2006,35,581,0,0,74,243,0,0,0,264,0,0,0,0,0,0,0,0,0,243,338,264,0,0,0,317,74,507,338,243,0,0,0,264,0,264,243,0,0,507,0,0,0,0,264,0,0,0,0,0,243,0,0,0,0,0,0,74,243,0,264,0,0,0,0,0,0,243,338,0,6300,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581
"77",2006,36,22317,157,664,417,1154,3012,2888,3107,4490,1568,1124,1144,631,1225,172,404,67,93,13430,8887,11776,627,2561,866,6487,6421,15896,14831,7486,9589,3542,6269,4136,5978,8093,7119,396,335,13101,1014,2349,1134,2903,2178,636,1639,1096,488,1169,3355,1540,618,1174,232,570,111,7409,7437,2784,1942,208,1119,477,667,163,111,2011,20156,150,19400,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22317
"78",2006,37,3115,0,77,84,870,460,591,257,206,355,59,89,67,0,0,0,0,0,1647,1468,2135,0,205,117,658,706,2409,1697,1418,273,173,340,665,906,1222,1066,100,0,1855,427,0,265,317,222,384,62,342,0,486,142,209,43,160,180,0,0,862,701,160,222,43,477,483,0,77,0,247,2868,0,25000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3115
"79",2006,39,1894,0,0,583,193,402,103,205,246,68,0,94,0,0,0,0,0,0,1019,875,1055,0,63,0,776,778,1116,855,1039,352,0,130,68,920,525,285,0,109,941,436,0,104,95,0,380,113,114,0,402,0,207,0,0,170,0,0,771,0,595,0,0,80,266,68,114,0,0,1724,170,5000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1894
"80",2006,40,530,0,0,98,84,0,162,83,103,0,0,0,0,0,0,0,0,0,181,349,348,0,0,0,182,368,162,530,0,186,0,0,0,348,265,0,0,0,0,162,186,0,0,0,162,0,0,0,0,0,186,0,0,0,0,0,182,186,0,0,0,0,162,0,0,0,0,530,0,5000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530
"81",2006,41,1749,0,0,226,302,297,152,0,285,88,213,0,0,95,0,91,0,0,1012,737,740,0,88,130,791,998,751,1300,449,584,152,91,603,375,646,594,0,0,1185,0,0,130,162,0,0,0,152,0,351,302,265,0,83,0,0,0,734,237,515,0,0,263,0,0,0,0,0,1749,0,18200,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1749
"82",2006,42,4746,0,0,270,0,564,199,1235,1354,356,98,226,113,300,0,31,0,0,2235,2511,1946,31,1031,0,1738,1371,3375,2119,2627,2658,352,1299,1446,1379,2398,1364,0,0,3009,0,890,246,1078,569,84,137,182,0,179,1025,196,0,695,0,0,0,1081,1949,385,569,90,588,84,0,0,0,773,3973,0,15600,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4746
"83",2006,44,2627,0,0,0,418,323,567,458,380,0,0,260,156,65,0,0,0,0,948,1679,1467,150,116,0,894,608,2019,1249,1378,1587,1005,505,235,464,1331,583,0,0,2147,0,260,0,526,709,0,0,159,0,127,0,579,0,186,59,62,0,487,919,453,593,0,175,0,0,0,0,210,2417,0,37000,37000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2627
"84",2006,45,1966,0,0,0,235,733,99,0,0,299,246,149,0,0,93,0,0,112,1037,929,1181,112,0,0,673,630,1336,1071,895,393,323,358,0,1050,577,706,0,0,1432,166,0,37,376,0,166,50,60,0,216,301,92,0,93,149,132,0,677,164,664,0,71,164,166,0,60,0,189,1777,0,24500,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1966
"85",2006,46,48,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,48,0,48,48,0,48,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,48,0,48,0,20800,20800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48
"86",2006,47,953,0,77,284,89,0,148,127,228,0,0,0,0,0,0,0,0,0,517,436,376,0,0,0,577,175,778,609,344,205,0,0,0,503,203,328,0,0,506,48,77,0,128,0,48,0,0,0,203,0,252,0,0,0,0,0,648,205,100,0,0,0,0,0,0,0,0,825,128,1900,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,953
"87",2006,48,11292,213,409,1050,595,1861,982,1948,1267,993,455,81,562,422,384,70,0,0,6545,4747,6898,323,626,0,3445,2835,8457,4841,6451,4539,1261,2561,1258,3945,2656,3428,275,154,4860,1218,1327,52,479,334,1035,268,1581,444,506,1156,306,185,203,831,129,275,5021,2115,1052,255,502,353,1296,224,61,370,1616,9676,0,12600,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11292
"88",2006,49,2867,207,0,75,235,585,578,133,532,273,249,0,0,0,0,0,0,0,1686,1181,2010,0,300,0,557,634,2233,1634,1233,520,143,272,1058,877,1030,1104,0,152,2217,0,294,74,387,0,0,135,285,0,505,461,463,0,148,153,48,0,760,745,978,0,63,133,0,113,75,0,695,2172,0,13000,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2867
"89",2006,50,108,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,69,0,69,39,0,69,0,0,39,0,108,69,39,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,108,0,0,3100,3100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
"90",2006,51,7458,0,0,782,1327,651,1017,751,1138,596,620,208,269,0,0,0,48,51,4027,3431,4883,48,400,109,2018,2231,5227,4276,3182,2217,623,1113,1088,2525,3108,2082,69,0,4651,384,1002,0,987,573,231,816,130,406,109,938,524,148,279,896,0,0,2553,2139,1155,755,167,277,147,84,84,97,956,6502,0,16600,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7458
"91",2006,53,2282,85,0,30,269,374,318,313,69,218,267,0,72,199,68,0,0,0,1412,870,1732,0,111,0,439,819,1463,1327,955,673,233,111,306,1248,785,448,0,0,1180,194,183,78,0,0,257,0,0,161,0,0,790,0,427,0,0,0,1135,78,586,0,0,0,257,111,115,0,477,1805,0,8000,21850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2282
"92",2006,54,279,0,0,0,123,91,0,0,0,65,0,0,0,0,0,0,0,0,156,123,156,0,0,0,123,123,156,188,91,0,0,0,65,91,0,91,0,91,214,0,65,0,123,0,0,0,0,0,0,65,91,0,0,0,0,0,0,188,91,0,0,0,0,0,0,0,0,156,123,10000,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279
"93",2006,55,453,0,0,0,118,152,0,0,67,0,0,0,0,116,0,0,0,0,434,19,316,0,0,0,137,118,335,301,152,152,0,219,0,116,19,249,0,0,386,0,0,0,118,0,19,0,133,0,0,0,0,0,116,0,0,0,67,0,367,0,0,0,19,0,0,0,0,316,137,19070,19070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,453
"94",2007,1,510,0,0,131,0,0,66,0,313,0,0,0,0,0,0,0,0,0,164,346,379,0,0,0,131,114,396,412,98,298,0,0,313,66,298,66,0,0,298,66,15,0,0,0,0,298,0,0,0,0,0,66,15,0,0,0,66,0,0,0,0,313,0,0,0,0,113,397,0,33600,33600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510
"95",2007,2,156,0,0,0,0,0,71,50,35,0,0,0,0,0,0,0,0,0,121,35,156,0,0,0,0,85,71,156,0,121,85,71,0,0,35,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,35,0,156,0,1700,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156
"96",2007,4,1592,0,0,0,0,249,141,0,0,290,147,353,56,189,75,0,92,0,996,596,716,59,568,0,249,1018,574,1392,200,206,53,584,457,498,543,398,0,147,789,56,87,140,0,0,56,159,0,63,249,224,147,0,122,52,0,0,294,224,249,0,0,249,56,0,0,0,234,1358,0,21000,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1592
"97",2007,5,130,0,73,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,73,57,0,0,0,0,130,0,130,0,130,0,0,0,0,57,57,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,57,57,73,0,-19999,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130
"98",2007,6,31886,0,384,1936,2522,4731,3944,4158,2911,3179,2779,2257,771,1070,272,704,268,0,16567,15319,14623,1289,4775,930,10269,10095,21791,22210,9676,8398,1516,5711,8394,11423,11981,9628,623,407,18348,2293,4332,977,3091,1590,2332,1298,1600,2265,1463,2640,2753,384,3911,1782,1027,0,5199,5112,7224,1362,662,2727,1401,1793,586,70,3292,28121,473,21600,26300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31886
"99",2007,8,1251,0,0,167,104,93,247,156,133,87,0,264,0,0,0,0,0,0,568,683,667,0,264,0,320,494,757,832,419,179,0,103,212,665,589,336,0,0,924,57,0,0,264,0,57,0,49,76,0,0,168,0,104,207,56,0,432,0,311,0,76,0,57,56,49,0,0,1147,104,34500,49000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1251
"100",2007,9,17859,611,522,1169,1924,1905,3196,2914,3187,1488,188,398,109,108,83,57,0,0,8821,9038,10528,0,1135,310,5886,3860,13999,7512,10347,10395,2424,6287,1530,3392,7868,5710,78,269,10514,251,3220,620,2002,4021,458,246,367,157,760,2529,2279,0,757,690,339,0,1290,6401,1212,3665,0,1318,352,0,367,0,789,16822,248,20000,23700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17859
"101",2007,10,683,0,20,204,119,0,0,326,0,0,14,0,0,0,0,0,0,0,158,525,340,0,0,0,343,326,357,340,343,224,0,0,209,131,326,119,0,0,328,117,0,0,0,209,0,0,0,0,0,0,119,0,0,117,0,0,0,0,236,209,0,0,0,0,0,0,0,564,119,1900,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683
"102",2007,11,1540,0,135,0,200,0,98,86,53,58,220,173,0,84,162,0,152,119,933,607,334,152,328,0,726,597,943,1307,233,641,321,259,0,625,472,500,0,0,531,270,248,0,77,0,86,0,140,130,0,153,168,86,58,151,0,0,323,375,58,0,0,0,86,207,0,0,215,1325,0,32000,33600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1540
"103",2007,12,77123,1393,1292,5695,9438,9130,10558,7575,10349,8274,5039,1952,3123,1074,702,208,846,475,40907,36216,43819,2123,6578,3059,21544,18787,58336,36741,40382,41022,10078,19846,11772,17609,28851,25048,752,1394,45133,1729,10557,4735,5568,15887,1814,4763,3460,956,3523,8257,7935,249,5042,2573,2179,255,7689,17124,11330,15300,953,6417,1572,962,859,255,10167,66679,277,18000,22000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77123
